,Title,Production_Budget,Domestic_Gross,Worldwide_Gross,Profit,Original_Language,Popularity,TMDB_Rating,Vote_Count,Quarter_Num,Year,IMDB_Rating,Runtime,Genre
792,Freaks of Nature,33000000.0,70958.0,70958.0,-32929042.0,en,9.31,5.8,231,4,2015,5.9,92.0,Come
791,Freaks of Nature,33000000.0,70958.0,70958.0,-32929042.0,en,9.31,5.8,231,4,2015,5.9,92.0,Come
775,Playing for Keeps,35000000.0,2000000.0,2000000.0,-33000000.0,en,7.778,5.6,420,4,2012,5.7,105.0,Come
634,The Big Year,41000000.0,7204138.0,7684524.0,-33315476.0,en,7.077000000000001,5.8,393,4,2011,6.2,100.0,Come
136,Deepwater Horizon,156000000.0,61433527.0,122603824.0,-33396176.0,en,13.685,6.7,2606,3,2016,7.1,107.0,Acti
135,Deepwater Horizon,156000000.0,61433527.0,122603824.0,-33396176.0,en,13.685,6.7,2606,3,2016,7.1,107.0,Acti
633,The Warrior's Way,42000000.0,5666340.0,8514325.0,-33485675.0,en,8.259,6.1,203,4,2010,6.3,100.0,Acti
777,Trespass,35000000.0,16816.0,786532.0,-34213468.0,en,11.909,5.5,589,4,2011,5.3,91.0,Crim
725,Queen of the Desert,36000000.0,0.0,1578543.0,-34421457.0,en,7.109,6.0,136,1,2016,5.7,128.0,Adve
580,Shanghai,50000000.0,46425.0,15505922.0,-34494078.0,en,6.824,6.1,80,4,2010,7.2,120.0,Crim
581,Shanghai,50000000.0,46425.0,15505922.0,-34494078.0,en,6.824,6.1,80,4,2010,6.4,105.0,Crim
94,King Arthur: Legend of the Sword,175000000.0,39175066.0,139630336.0,-35369664.0,en,21.793000000000003,6.5,3305,2,2017,6.8,126.0,Acti
592,Jonah Hex,47000000.0,10547117.0,11022696.0,-35977304.0,en,13.467,4.6,708,2,2010,4.7,81.0,Acti
694,USS Indianapolis: Men of Courage,40000000.0,0.0,1663785.0,-38336215.0,en,11.220999999999998,5.9,328,1,2017,5.2,128.0,Acti
578,Child 44,50000000.0,1224330.0,8004221.0,-41995779.0,en,26.386,6.2,903,2,2015,6.5,137.0,Crim
450,Live by Night,65000000.0,10378555.0,21774432.0,-43225568.0,en,11.322000000000001,6.2,759,4,2016,6.4,129.0,Acti
451,Live by Night,65000000.0,10378555.0,21774432.0,-43225568.0,en,11.322000000000001,6.2,759,4,2016,6.4,129.0,Acti
617,Foodfight!,45000000.0,0.0,73706.0,-44926294.0,en,4.705,2.1,46,2,2013,1.9,91.0,Acti
419,Blackhat,70000000.0,8005980.0,19665004.0,-50334996.0,en,16.824,5.3,1165,1,2015,5.4,133.0,Acti
210,R.I.P.D.,130000000.0,33618855.0,79076678.0,-50923322.0,en,21.377,5.6,2047,3,2013,5.6,96.0,Acti
492,The Ridiculous 6,60000000.0,0.0,0.0,-60000000.0,en,10.187000000000001,5.0,676,4,2015,4.8,119.0,Come
228,Monster Trucks,125000000.0,33370166.0,61642798.0,-63357202.0,en,8.827,5.9,414,1,2017,5.7,104.0,Acti
334,The Promise,90000000.0,8224288.0,10551417.0,-79448583.0,en,10.158,7.1,195,2,2017,6.1,133.0,Dram
333,The Promise,90000000.0,8224288.0,10551417.0,-79448583.0,en,10.158,7.1,195,2,2017,6.1,133.0,Dram
336,Bright,90000000.0,0.0,0.0,-90000000.0,en,15.677,6.2,3181,4,2017,6.4,117.0,Acti
